LifeNumber;LactationNumber;CalvingDate;DryOffDate;InseminationNumber;InseminationDate;PregnancyCheckDate;CheckResult;
NL 757093562;1;27-12-2016;;1;9-3-2017 8:00:00;;;
NL 757093562;1;27-12-2016;;2;21-4-2017 14:00:00;28-6-2017;Pregnant;
NL 758255079;0;2-10-2014;;1;1-3-2016;7-12-2016;Pregnant;
NL 758255079;1;29-12-2016;9-11-2017 17:03:00;1;27-3-2017 16:00:00;7-6-2017;Pregnant;
NL 758771861;0;3-11-2014;;1;16-3-2016;3-12-2016;Pregnant;
NL 758771861;0;3-11-2014;;1;16-3-2016;9-12-2016;Pregnant;
NL 758771861;1;22-12-2016;27-12-2016 15:46:00;;;;;
NL 761693578;0;16-12-2014;;1;29-3-2016;21-11-2016;Pregnant;
NL 761693578;1;1-12-2016;4-12-2016 16:31:00;;;;;
NL 763753494;0;24-9-2014;;1;9-5-2016;;;
NL 763753494;0;24-9-2014;;2;21-5-2016;15-12-2016;Pregnant;
NL 763753494;1;24-2-2017;;1;19-6-2017 7:00:00;7-9-2017;Pregnant;
NL 764038006;1;29-6-2015;10-5-2016 15:18:00;1;28-8-2015 16:00:00;;;
NL 764038006;1;29-6-2015;10-5-2016 15:18:00;2;21-9-2015 17:00:00;20-1-2016;Pregnant;
NL 764038006;2;30-6-2016;15-9-2017 7:07:00;1;24-11-2016 8:00:00;;;
NL 764038006;2;30-6-2016;15-9-2017 7:07:00;2;6-1-2017 16:00:00;;;
NL 764038006;2;30-6-2016;15-9-2017 7:07:00;3;27-1-2017 16:00:00;5-4-2017;Pregnant;
NL 764038006;3;8-11-2017;;;;;;
NL 764038020;1;7-8-2015;4-7-2016 14:44:00;1;30-9-2015 7:00:00;;;
NL 764038020;1;7-8-2015;4-7-2016 14:44:00;2;7-11-2015 14:00:00;24-2-2016;Pregnant;
NL 764038020;2;8-8-2016;11-7-2017 8:26:00;1;21-10-2016 16:00:00;;;
NL 764038020;2;8-8-2016;11-7-2017 8:26:00;2;16-11-2016 17:00:00;20-1-2017;Pregnant;
NL 764038020;3;28-8-2017;;;;;;
NL 764038037;1;6-8-2015;25-8-2016 13:50:00;1;20-11-2015 16:00:00;;;
NL 764038037;1;6-8-2015;25-8-2016 13:50:00;2;12-12-2015 17:00:00;;;
NL 764038037;1;6-8-2015;25-8-2016 13:50:00;3;4-1-2016 17:00:00;11-8-2016;Pregnant;
NL 764038037;2;11-10-2016;17-8-2017 13:27:00;1;21-12-2016 7:00:00;8-3-2017;Pregnant;
NL 764038037;3;22-9-2017;;;;;;
NL 764038044;1;7-9-2015;13-7-2016 14:16:00;1;19-11-2015 16:00:00;24-3-2016;Pregnant;
NL 764038044;2;30-8-2016;17-8-2017 13:27:00;1;4-11-2016 16:00:00;;;
NL 764038044;2;30-8-2016;17-8-2017 13:27:00;2;27-11-2016 16:00:00;;;
NL 764038044;2;30-8-2016;17-8-2017 13:27:00;3;19-12-2016 16:00:00;8-3-2017;Pregnant;
NL 764038044;3;3-10-2017;;;;;;
NL 764038051;1;7-8-2015;25-8-2016 13:50:00;1;7-11-2015 14:00:00;;;
NL 764038051;1;7-8-2015;25-8-2016 13:50:00;2;27-11-2015 17:00:00;;;
NL 764038051;1;7-8-2015;25-8-2016 13:50:00;3;19-12-2015 9:00:00;11-8-2016;Pregnant;
NL 764038051;2;24-9-2016;17-8-2017 13:27:00;1;30-12-2016 16:00:00;8-3-2017;Pregnant;
NL 764038051;3;7-9-2017;11-9-2017 13:24:00;;;;;
NL 764038075;1;18-8-2015;4-7-2016 14:44:00;1;6-11-2015 16:00:00;24-2-2016;Pregnant;
NL 764038075;2;2-8-2016;;1;10-11-2016 8:00:00;;;
NL 764038075;2;2-8-2016;;2;5-12-2016 15:00:00;;;
NL 764038075;2;2-8-2016;;3;29-12-2016 7:00:00;;;
NL 764038075;2;2-8-2016;;4;15-2-2017 16:00:00;24-5-2017;Pregnant;
NL 764038075;2;2-8-2016;;4;15-2-2017 16:00:00;30-8-2017;Abortion;
NL 764038075;2;2-8-2016;;5;4-9-2017 14:00:00;;;
NL 764038082;1;16-8-2015;20-5-2016 14:18:53;1;20-11-2015 17:00:00;;;
NL 764038082;1;16-8-2015;20-5-2016 14:18:53;2;16-3-2016 16:00:00;1-7-2016;Not Pregnant;
NL 764038082;1;16-8-2015;20-5-2016 14:18:53;2;16-3-2016 16:00:00;11-7-2016;Keep open;
NL 764038099;1;15-8-2015;28-4-2017 14:08:00;1;22-10-2015 17:00:00;;;
NL 764038099;1;15-8-2015;28-4-2017 14:08:00;2;7-12-2015 7:00:00;;;
NL 764038099;1;15-8-2015;28-4-2017 14:08:00;3;8-2-2016 8:00:00;;;
NL 764038099;1;15-8-2015;28-4-2017 14:08:00;4;6-5-2016 16:00:00;8-7-2016;Abortion;
NL 764038099;1;15-8-2015;28-4-2017 14:08:00;5;7-9-2016 15:00:00;5-4-2017;Pregnant;
NL 764038099;2;13-6-2017;;1;9-9-2017 17:00:00;;;
NL 764038107;1;15-8-2015;16-8-2016 15:35:00;1;18-10-2015 17:00:00;;;
NL 764038107;1;15-8-2015;16-8-2016 15:35:00;2;27-11-2015 17:00:00;;;
NL 764038107;1;15-8-2015;16-8-2016 15:35:00;3;28-12-2015 14:00:00;11-8-2016;Pregnant;
NL 764038107;2;31-8-2016;12-6-2017 16:14:00;1;22-10-2016 15:00:00;20-1-2017;Pregnant;
NL 764038107;3;25-7-2017;;1;31-10-2017 17:00:00;;;
NL 764038121;1;11-11-2015;24-11-2016 16:17:00;1;22-1-2016 8:00:00;;;
NL 764038121;1;11-11-2015;24-11-2016 16:17:00;2;9-2-2016 14:00:00;;;
NL 764038121;1;11-11-2015;24-11-2016 16:17:00;3;4-3-2016 8:00:00;;;
NL 764038121;1;11-11-2015;24-11-2016 16:17:00;4;24-3-2016 16:00:00;23-8-2016;Pregnant;
NL 764038121;2;7-1-2017;;1;19-3-2017 8:00:00;;;
NL 764038121;2;7-1-2017;;2;2-5-2017 14:00:00;;;
NL 764038121;2;7-1-2017;;3;24-5-2017 7:00:00;;;
NL 764038121;2;7-1-2017;;4;8-7-2017 7:00:00;7-9-2017;Not Pregnant;
NL 764038121;2;7-1-2017;;5;1-10-2017 15:00:00;;;
NL 764038121;2;7-1-2017;;6;14-11-2017 7:00:00;;;
NL 764038138;1;2-9-2015;12-7-2016 15:08:00;1;20-11-2015 17:00:00;24-3-2016;Pregnant;
NL 764038138;2;30-8-2016;;1;5-12-2016 16:00:00;;;
NL 764038138;2;30-8-2016;;2;14-2-2017 8:00:00;;;
NL 764038138;2;30-8-2016;;3;17-5-2017 15:00:00;;;
NL 764038138;2;30-8-2016;;4;8-7-2017 14:00:00;7-9-2017;Pregnant;
NL 764038145;1;5-10-2015;27-9-2016 14:18:00;1;5-2-2016 16:00:00;11-8-2016;Pregnant;
NL 764038145;2;8-11-2016;12-10-2017 16:23:00;1;16-2-2017 7:00:00;24-5-2017;Pregnant;
NL 764038152;1;17-8-2015;13-7-2016 14:16:00;1;19-10-2015 21:00:00;;;
NL 764038152;1;17-8-2015;13-7-2016 14:16:00;2;7-11-2015 14:00:00;;;
NL 764038152;1;17-8-2015;13-7-2016 14:16:00;3;28-11-2015 15:00:00;24-3-2016;Pregnant;
NL 764038152;2;3-9-2016;31-8-2017 16:46:00;1;26-11-2016 14:00:00;;;
NL 764038152;2;3-9-2016;31-8-2017 16:46:00;2;5-1-2017 8:00:00;8-3-2017;Pregnant;
NL 764038152;3;21-10-2017;;;;;;
NL 764038176;1;1-10-2015;15-5-2017 14:04:00;1;24-3-2016 16:00:00;;;
NL 764038176;1;1-10-2015;15-5-2017 14:04:00;2;11-5-2016 8:00:00;;;
NL 764038176;1;1-10-2015;15-5-2017 14:04:00;3;2-6-2016 14:00:00;;;
NL 764038176;1;1-10-2015;15-5-2017 14:04:00;4;15-9-2016 7:00:00;17-11-2016;Pregnant;
NL 764038176;2;7-7-2017;;;;;;
NL 764038183;1;22-10-2015;12-10-2016 13:37:00;1;6-1-2016 7:00:00;;;
NL 764038183;1;22-10-2015;12-10-2016 13:37:00;2;20-2-2016 17:00:00;11-8-2016;Pregnant;
NL 764038183;2;22-10-2016;24-8-2017 7:36:00;1;17-12-2016 9:00:00;;;
NL 764038183;2;22-10-2016;24-8-2017 7:36:00;2;31-1-2017 16:00:00;;;
NL 764038183;2;22-10-2016;24-8-2017 7:36:00;3;25-2-2017 15:00:00;7-6-2017;Pregnant;
NL 764038190;1;9-10-2015;21-12-2016 15:19:00;1;8-12-2015 13:00:00;;;
NL 764038190;1;9-10-2015;21-12-2016 15:19:00;2;27-2-2016 15:00:00;;;
NL 764038190;1;9-10-2015;21-12-2016 15:19:00;3;20-4-2016 16:00:00;;;
NL 764038190;1;9-10-2015;21-12-2016 15:19:00;4;9-5-2016 14:00:00;24-8-2016;Pregnant;
NL 764038190;2;16-2-2017;;1;14-4-2017 16:00:00;;;
NL 764038190;2;16-2-2017;;2;6-5-2017 15:00:00;;;
NL 764038190;2;16-2-2017;;3;31-7-2017 14:00:00;;;
NL 764038215;1;14-11-2015;;1;4-2-2016 8:00:00;;;
NL 764038215;1;14-11-2015;;2;24-3-2016 16:00:00;;;
NL 764038215;1;14-11-2015;;3;17-4-2016 16:00:00;;;
NL 764038215;1;14-11-2015;;4;9-5-2016 14:00:00;;;
NL 764038215;1;14-11-2015;;5;2-7-2016 8:00:00;;;
NL 764038215;1;14-11-2015;;6;29-9-2016 7:00:00;;;
NL 764038215;1;14-11-2015;;7;13-11-2016 15:00:00;;;
NL 764038215;1;14-11-2015;;8;29-12-2016 7:00:00;;;
NL 764038215;1;14-11-2015;;9;6-3-2017 14:00:00;;;
NL 764038215;1;14-11-2015;;10;29-3-2017 16:00:00;;;
NL 764038215;1;14-11-2015;;11;21-4-2017 14:00:00;16-8-2017;Pregnant;
NL 764038222;1;14-10-2015;4-1-2017 16:32:00;1;2-12-2015 17:00:00;24-3-2016;Not Pregnant;
NL 764038222;1;14-10-2015;4-1-2017 16:32:00;2;27-3-2016 15:00:00;;;
NL 764038222;1;14-10-2015;4-1-2017 16:32:00;3;19-5-2016 13:00:00;24-8-2016;Pregnant;
NL 764038222;2;26-2-2017;;1;12-6-2017 14:00:00;16-8-2017;Pregnant;
NL 764038239;1;13-5-2016;15-2-2017 14:06:00;1;17-9-2016 7:00:00;17-11-2016;Pregnant;
NL 764038239;2;27-6-2017;;1;3-9-2017 15:00:00;;;
NL 764038260;1;7-12-2015;27-10-2016 9:03:00;1;3-3-2016 16:00:00;11-8-2016;Pregnant;
NL 764038260;2;4-12-2016;;1;25-3-2017 15:00:00;;;
NL 764038284;1;17-11-2015;13-10-2016 14:11:00;1;23-2-2016 8:00:00;11-8-2016;Pregnant;
NL 764038284;2;26-11-2016;;1;5-4-2017 16:00:00;;;
NL 764038284;2;26-11-2016;;2;19-5-2017 14:00:00;;;
NL 764038284;2;26-11-2016;;3;27-7-2017 15:00:00;;;
NL 764038284;2;26-11-2016;;4;19-8-2017 15:00:00;;;
NL 764038284;2;26-11-2016;;5;5-10-2017 15:00:00;;;
NL 764038284;2;26-11-2016;;6;28-10-2017 16:00:00;;;
NL 764038291;1;29-11-2015;24-1-2017 15:04:00;1;30-1-2016 16:00:00;;;
NL 764038291;1;29-11-2015;24-1-2017 15:04:00;2;24-2-2016 7:00:00;;;
NL 764038291;1;29-11-2015;24-1-2017 15:04:00;3;20-3-2016 15:00:00;;;
NL 764038291;1;29-11-2015;24-1-2017 15:04:00;4;21-6-2016 14:00:00;24-8-2016;Pregnant;
NL 764038291;2;27-3-2017;;1;23-7-2017 9:00:00;;;
NL 764038291;2;27-3-2017;;2;15-8-2017 16:00:00;;;
NL 764038291;2;27-3-2017;;3;7-10-2017 8:00:00;;;
NL 764038291;2;27-3-2017;;4;31-10-2017 16:00:00;;;
NL 764038309;1;4-1-2016;13-10-2016 14:12:00;1;27-2-2016 15:00:00;11-8-2016;Pregnant;
NL 764038309;2;2-12-2016;12-10-2017 16:24:00;1;14-3-2017 8:00:00;7-6-2017;Pregnant;
NL 764038323;1;28-11-2015;21-12-2016 15:19:00;1;20-3-2016 8:00:00;;;
NL 764038323;1;28-11-2015;21-12-2016 15:19:00;2;20-3-2016 8:00:00;;;
NL 764038323;1;28-11-2015;21-12-2016 15:19:00;3;4-5-2016 7:00:00;24-8-2016;Pregnant;
NL 764038323;2;14-2-2017;;1;11-8-2017 15:00:00;;;
NL 764038330;1;11-11-2015;24-1-2017 15:04:00;1;6-2-2016 17:00:00;;;
NL 764038330;1;11-11-2015;24-1-2017 15:04:00;2;21-2-2016 18:00:00;;;
NL 764038330;1;11-11-2015;24-1-2017 15:04:00;3;23-6-2016 8:00:00;;;
NL 764038330;1;11-11-2015;24-1-2017 15:04:00;4;19-7-2016 8:00:00;17-11-2016;Pregnant;
NL 764038330;2;2-5-2017;;1;1-7-2017 16:00:00;;;
NL 764038330;2;2-5-2017;;2;23-7-2017 8:00:00;;;
NL 764038330;2;2-5-2017;;3;14-8-2017 15:00:00;;;
NL 764038330;2;2-5-2017;;4;28-10-2017 9:00:00;;;
NL 764038347;1;24-10-2015;26-10-2015 14:03:00;;;;;
NL 764038354;1;16-12-2015;;;;;;
NL 764038354;2;13-2-2016;15-2-2017 14:05:00;1;25-6-2016 14:00:00;24-8-2016;Pregnant;
NL 764038354;3;3-4-2017;;1;9-7-2017 6:00:00;7-9-2017;Pregnant;
NL 764038385;1;4-12-2015;27-9-2016 14:27:00;1;8-2-2016 8:00:00;11-8-2016;Pregnant;
NL 764038385;2;12-11-2016;31-8-2017 16:46:00;1;12-1-2017 17:00:00;5-4-2017;Pregnant;
NL 764038385;3;20-10-2017;;;;;;
NL 764038400;1;24-11-2015;27-9-2016 14:19:00;1;6-2-2016 17:00:00;11-8-2016;Pregnant;
NL 764038400;2;13-11-2016;;1;12-1-2017 17:00:00;;;
NL 764038400;2;13-11-2016;;2;25-2-2017 14:00:00;;;
NL 764038400;2;13-11-2016;;3;5-5-2017 15:00:00;;;
NL 764038400;2;13-11-2016;;4;19-6-2017 7:00:00;;;
NL 764038417;1;29-11-2015;27-9-2016 14:16:00;1;4-2-2016 14:00:00;11-8-2016;Pregnant;
NL 764038417;2;11-11-2016;12-10-2017 16:23:00;1;13-2-2017 8:00:00;16-8-2017;Pregnant;
NL 764038424;1;5-1-2016;13-10-2016 14:12:00;1;26-2-2016 9:00:00;11-8-2016;Pregnant;
NL 764038431;1;10-1-2016;25-11-2016 13:59:00;1;6-4-2016 7:00:00;28-9-2016;Pregnant;
NL 764038431;2;17-1-2017;;1;30-3-2017 16:00:00;28-6-2017;Pregnant;
NL 764038448;1;18-2-2016;16-12-2016 13:55:00;1;18-4-2016 16:00:00;24-8-2016;Pregnant;
NL 764038448;2;25-1-2017;12-10-2017 16:24:00;1;14-4-2017 16:00:00;16-8-2017;Pregnant;
NL 764038455;1;9-1-2016;15-2-2017 14:05:00;1;4-5-2016 7:00:00;;;
NL 764038455;1;9-1-2016;15-2-2017 14:05:00;2;28-6-2016 8:00:00;28-9-2016;Pregnant;
NL 764038455;2;8-4-2017;;1;25-6-2017 14:00:00;7-9-2017;Pregnant;
NL 764038462;1;2-2-2016;4-1-2017 16:32:00;1;29-3-2016 16:00:00;;;
NL 764038462;1;2-2-2016;4-1-2017 16:32:00;2;21-7-2016 16:00:00;28-9-2016;Pregnant;
NL 764038462;2;29-4-2017;;1;6-8-2017 13:00:00;;;
NL 764038479;1;28-12-2015;25-11-2016 13:57:00;1;12-2-2016 9:00:00;;;
NL 764038479;1;28-12-2015;25-11-2016 13:57:00;2;6-3-2016 17:00:00;;;
NL 764038479;1;28-12-2015;25-11-2016 13:57:00;3;29-3-2016 15:00:00;24-8-2016;Pregnant;
NL 764038479;2;4-1-2017;;1;27-4-2017 14:00:00;28-6-2017;Pregnant;
NL 764038486;0;2-1-2014;;;;;;
NL 764038493;0;6-1-2014;;;;;;
NL 764038501;0;12-1-2014;;1;30-3-2015 15:00:00;14-12-2015;Pregnant;
NL 764038501;0;12-1-2014;;2;30-4-2015;;;
NL 764038501;0;12-1-2014;;3;18-5-2015;;;
NL 764038501;1;18-2-2016;1-6-2017 14:33:00;1;10-7-2016 14:00:00;;;
NL 764038501;1;18-2-2016;1-6-2017 14:33:00;2;7-10-2016 16:00:00;15-12-2016;Pregnant;
NL 764038501;2;26-7-2017;;1;10-10-2017 7:00:00;;;
NL 764038518;0;17-1-2014;;1;30-4-2015 15:00:00;17-11-2015;Pregnant;
NL 764038518;1;14-3-2016;16-3-2017 13:37:00;1;25-7-2016 9:00:00;28-9-2016;Pregnant;
NL 764038518;2;5-5-2017;;1;25-7-2017 8:00:00;7-9-2017;Not Pregnant;
NL 764038518;2;5-5-2017;;2;4-10-2017 16:00:00;;;
NL 764038525;0;20-1-2014;;1;30-4-2015 15:00:00;5-12-2015;Pregnant;
NL 764038525;1;10-2-2016;1-6-2017 14:33:00;1;27-5-2016 7:00:00;;;
NL 764038525;1;10-2-2016;1-6-2017 14:33:00;2;29-7-2016 14:00:00;28-9-2016;Not Pregnant;
NL 764038525;1;10-2-2016;1-6-2017 14:33:00;3;21-11-2016 16:00:00;8-3-2017;Pregnant;
NL 764038525;2;27-8-2017;;;;;;
NL 764038532;0;22-1-2014;;1;30-4-2015 15:00:00;17-11-2015;Pregnant;
NL 764038532;1;8-2-2016;26-1-2017 16:13:00;1;21-7-2016 16:00:00;28-9-2016;Pregnant;
NL 764038532;2;25-4-2017;;;;;;
NL 764038549;0;25-1-2014;;1;30-4-2015 15:00:00;5-12-2015;Pregnant;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;1;11-5-2016 8:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;2;31-5-2016 7:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;3;10-7-2016 9:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;4;2-8-2016 9:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;5;23-8-2016 7:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;6;3-11-2016 16:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;7;24-11-2016 8:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;8;14-12-2016 16:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;9;3-1-2017 16:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;10;24-1-2017 7:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;11;14-2-2017 7:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;12;6-3-2017 14:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;13;28-3-2017 15:00:00;;;
NL 764038549;1;11-3-2016;24-8-2017 7:36:00;14;18-4-2017 7:00:00;30-5-2017;Keep open;
NL 764038556;0;1-2-2014;;1;8-4-2015 16:00:00;;;
NL 764038556;0;1-2-2014;;1;8-4-2015 16:00:00;17-11-2015;Pregnant;
NL 764038556;0;1-2-2014;;2;8-5-2015;;;
NL 764038556;0;1-2-2014;;2;8-5-2015;;;
NL 764038556;0;1-2-2014;;3;6-7-2015 15:00:00;17-11-2015;Pregnant;
NL 764038556;0;1-2-2014;;3;6-7-2015 15:00:00;16-2-2016;Pregnant;
NL 764038556;1;23-12-2015;;;;;;
NL 764038556;1;1-3-2016;;;;;;
NL 764038563;0;8-2-2014;;1;8-5-2015 16:00:00;17-11-2015;Pregnant;
NL 764038563;1;25-2-2016;28-9-2017 15:10:00;1;25-4-2016 16:00:00;;;
NL 764038563;1;25-2-2016;28-9-2017 15:10:00;2;25-6-2016 14:00:00;28-9-2016;Not Pregnant;
NL 764038563;1;25-2-2016;28-9-2017 15:10:00;3;10-11-2016 8:00:00;;;
NL 764038563;1;25-2-2016;28-9-2017 15:10:00;4;18-2-2017 8:00:00;24-5-2017;Pregnant;
NL 764038570;0;6-3-2014;;1;22-5-2015 15:00:00;17-11-2015;Pregnant;
NL 764038570;1;17-3-2016;10-1-2017 13:50:00;1;24-6-2016 7:00:00;28-9-2016;Pregnant;
NL 764038570;2;3-4-2017;;;;;;
NL 764038587;0;6-3-2014;;1;22-5-2015 15:00:00;5-12-2015;Pregnant;
NL 764038587;1;25-2-2016;21-12-2016 15:19:00;1;25-4-2016 16:00:00;28-9-2016;Pregnant;
NL 764038587;2;31-1-2017;;1;25-7-2017 8:00:00;7-9-2017;Pregnant;
NL 764555000;0;20-6-2014;;1;28-10-2015;;;
NL 764555000;0;20-6-2014;;2;25-4-2016;15-12-2016;Pregnant;
NL 764555000;1;31-12-2016;;1;21-4-2017 14:00:00;28-6-2017;Pregnant;
NL 768953152;0;6-12-2014;;1;3-3-2016;21-11-2016;Pregnant;
NL 768953152;1;6-12-2016;12-10-2017 16:23:00;1;22-2-2017 7:00:00;24-5-2017;Pregnant;
NL 843429877;0;9-8-2014;;1;15-3-2016;29-11-2016;Pregnant;
NL 843429877;1;2-1-2017;;1;10-4-2017 7:00:00;28-6-2017;Not Pregnant;
NL 843429877;1;2-1-2017;;2;11-7-2017 16:00:00;;;
NL 843429877;1;2-1-2017;;3;3-8-2017 7:00:00;;;
NL 843429961;0;1-9-2014;;1;10-2-2016;1-11-2016;Pregnant;
NL 843429961;1;25-11-2016;;;;;;
NL 843439542;0;21-1-2014;;1;8-5-2015 16:00:00;17-11-2015;Pregnant;
NL 843439542;1;11-5-2016;10-7-2017 14:29:00;1;8-11-2016 16:00:00;20-1-2017;Pregnant;
NL 843439542;2;15-8-2017;;;;;;
NL 843439605;0;6-3-2014;;;;;;
NL 843439636;0;18-3-2014;;;;;;
NL 843439650;0;20-3-2014;;;;;;
NL 843439674;0;25-3-2014;;;;;;
NL 843439681;0;1-4-2014;;;;;;
NL 843439737;0;1-5-2014;;;;;;
NL 843439768;0;6-5-2014;;;;;;
NL 843439814;0;17-6-2014;;;;;;
NL 843439869;0;24-6-2014;;;;;;
NL 843439953;0;1-7-2014;;;;;;
NL 843439977;0;9-7-2014;;;;;;
NL 843439984;0;10-7-2014;;;;;;
NL 843440001;0;8-3-2014;;1;22-5-2015 15:00:00;17-11-2015;Pregnant;
NL 843440001;1;23-2-2016;21-12-2016 15:19:00;1;7-5-2016 14:00:00;24-8-2016;Pregnant;
NL 843440001;2;31-1-2017;;1;1-4-2017 16:00:00;;;
NL 843440001;2;31-1-2017;;2;17-5-2017 15:00:00;16-8-2017;Pregnant;
NL 843440018;0;12-3-2014;;;;;;
NL 843440025;0;20-3-2014;;1;22-5-2015 15:00:00;5-12-2015;Pregnant;
NL 843440025;1;29-2-2016;8-9-2017 15:03:00;1;19-7-2016 8:00:00;28-9-2016;Not Pregnant;
NL 843440025;1;29-2-2016;8-9-2017 15:03:00;2;19-10-2016 17:00:00;;;
NL 843440025;1;29-2-2016;8-9-2017 15:03:00;3;12-1-2017 17:00:00;5-4-2017;Pregnant;
NL 843440025;2;17-10-2017;;;;;;
NL 843440032;0;23-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440032;0;23-3-2014;;2;1-9-2015 13:00:00;;;
NL 843440032;1;29-5-2016;;1;4-10-2016 7:00:00;29-11-2016;Pregnant;
NL 843440032;2;29-4-2017;;1;27-8-2017 17:00:00;;;
NL 843440032;2;29-4-2017;;2;10-10-2017 7:00:00;;;
NL 843440049;0;25-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440049;1;31-3-2016;11-7-2017 8:26:00;1;23-6-2016 8:00:00;;;
NL 843440049;1;31-3-2016;11-7-2017 8:26:00;2;12-9-2016 7:00:00;17-11-2016;Not Pregnant;
NL 843440049;1;31-3-2016;11-7-2017 8:26:00;3;25-11-2016 7:00:00;8-3-2017;Pregnant;
NL 843440049;2;2-9-2017;;;;;;
NL 843440056;0;26-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440056;1;15-3-2016;18-4-2017 15:36:00;1;2-6-2016 14:00:00;;;
NL 843440056;1;15-3-2016;18-4-2017 15:36:00;2;25-6-2016 14:00:00;;;
NL 843440056;1;15-3-2016;18-4-2017 15:36:00;3;10-8-2016 15:00:00;;;
NL 843440056;1;15-3-2016;18-4-2017 15:36:00;4;2-9-2016 15:00:00;15-12-2016;Pregnant;
NL 843440056;2;10-6-2017;;1;9-9-2017 17:00:00;;;
NL 843440063;0;26-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440063;0;26-3-2014;;2;7-9-2015 16:00:00;16-5-2016;Pregnant;
NL 843440063;1;14-6-2016;20-6-2017 15:35:00;1;24-10-2016 13:00:00;8-3-2017;Pregnant;
NL 843440063;2;7-8-2017;;1;23-10-2017 8:00:00;;;
NL 843440070;0;27-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440070;0;27-3-2014;;2;7-9-2015 16:00:00;1-2-2016;Pregnant;
NL 843440070;1;30-6-2016;10-5-2017 14:57:17;1;6-9-2016 8:00:00;17-11-2016;Pregnant;
NL 843440070;2;20-6-2017;;1;22-8-2017 15:00:00;;;
NL 843440087;0;31-3-2014;;1;12-6-2015 7:00:00;17-11-2015;Pregnant;
NL 843440087;0;31-3-2014;;2;7-9-2015 16:00:00;1-2-2016;Pregnant;
NL 843440087;1;30-5-2016;18-4-2017 15:36:00;1;27-8-2016 15:00:00;15-12-2016;Pregnant;
NL 843440087;2;1-6-2017;;1;9-8-2017 13:00:00;;;
NL 843440087;2;1-6-2017;;2;11-10-2017 8:00:00;;;
NL 843440094;0;2-4-2014;;;;;;
NL 843440102;0;7-4-2014;;1;7-9-2015 16:00:00;17-11-2015;Pregnant;
NL 843440102;1;9-6-2016;12-6-2017 16:15:00;1;14-10-2016 16:00:00;;;
NL 843440102;1;9-6-2016;12-6-2017 16:15:00;2;21-10-2016 18:00:00;20-1-2017;Pregnant;
NL 843440102;2;31-7-2017;;;;;;
NL 843440119;0;7-4-2014;;;;;;
NL 843440126;0;18-4-2014;;;;;;
NL 843440133;0;21-4-2014;;1;7-9-2015 16:00:00;28-4-2016;Pregnant;
NL 843440133;1;16-5-2016;16-3-2017 13:37:00;1;29-7-2016 14:00:00;28-9-2016;Pregnant;
NL 843440133;2;16-5-2017;;1;5-8-2017 14:00:00;;;
NL 843440133;2;16-5-2017;;2;12-10-2017 13:00:00;;;
NL 843440140;0;21-4-2014;;1;7-9-2015 16:00:00;6-5-2016;Pregnant;
NL 843440140;1;9-5-2016;;;;;;
NL 843440140;2;6-6-2016;;;;;;
NL 843440157;0;23-4-2014;;1;7-9-2015 16:00:00;1-5-2016;Pregnant;
NL 843440157;1;17-6-2016;;1;6-9-2016 8:00:00;17-11-2016;Not Pregnant;
NL 843440157;1;17-6-2016;;2;4-12-2016 14:00:00;;;
NL 843440157;1;17-6-2016;;3;28-12-2016 13:00:00;;;
NL 843440157;1;17-6-2016;;4;18-2-2017 18:00:00;;;
NL 843440157;1;17-6-2016;;5;16-3-2017 15:00:00;;;
NL 843440157;1;17-6-2016;;6;24-6-2017 14:00:00;;;
NL 843440157;1;17-6-2016;;7;21-7-2017 7:00:00;7-9-2017;Pregnant;
NL 843440164;0;6-5-2014;;1;10-8-2015 16:00:00;17-11-2015;Pregnant;
NL 843440164;0;6-5-2014;;2;2-9-2015 15:00:00;;;
NL 843440164;1;5-6-2016;16-8-2016 15:36:00;1;27-7-2016 19:00:00;;;
NL 843440164;1;5-6-2016;16-8-2016 15:36:00;2;10-8-2016 15:00:00;;;
NL 843440171;0;19-5-2014;;1;7-9-2015 16:00:00;17-11-2015;Pregnant;
NL 843440171;1;18-6-2016;;1;3-8-2016 9:00:00;;;
